date;from;until;activity;subgroup;program;floor;roomcategory;capacity;area;credits;usercount;totalstudents
20260213;103000;113000;Oefensessie;PBA-EM/1G;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260213;103000;113000;Oefensessie;PBA-EM/1H1;PBA-EM;4;leslokaal;54;70.33;3;NULL;14
20260213;103000;113000;Oefensessie;PBA-EM/1H2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260227;103000;113000;Oefensessie;PBA-EM/1G;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260227;103000;113000;Oefensessie;PBA-EM/1H1;PBA-EM;4;leslokaal;54;70.33;3;NULL;14
20260227;103000;113000;Oefensessie;PBA-EM/1H2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260313;103000;113000;Oefensessie;PBA-EM/1G;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260313;103000;113000;Oefensessie;PBA-EM/1H1;PBA-EM;4;leslokaal;54;70.33;3;NULL;14
20260313;103000;113000;Oefensessie;PBA-EM/1H2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260327;103000;113000;Oefensessie;PBA-EM/1G;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260327;103000;113000;Oefensessie;PBA-EM/1H1;PBA-EM;4;leslokaal;54;70.33;3;NULL;14
20260327;103000;113000;Oefensessie;PBA-EM/1H2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260424;103000;113000;Oefensessie;PBA-EM/1G;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260424;103000;113000;Oefensessie;PBA-EM/1H1;PBA-EM;4;leslokaal;54;70.33;3;NULL;14
20260424;103000;113000;Oefensessie;PBA-EM/1H2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260508;103000;113000;Oefensessie;PBA-EM/1G;PBA-EM;4;leslokaal;54;70.33;3;NULL;26
20260508;103000;113000;Oefensessie;PBA-EM/1H1;PBA-EM;4;leslokaal;54;70.33;3;NULL;14
20260508;103000;113000;Oefensessie;PBA-EM/1H2;PBA-EM;4;leslokaal;54;70.33;3;NULL;13
20260213;133000;143000;Oefensessie;PBA-EM/1I;PBA-EM;4;leslokaal;54;70.33;3;NULL;23
20260213;133000;143000;Oefensessie;PBA-EM/1J;PBA-EM;4;leslokaal;54;70.33;3;NULL;24
20260227;133000;143000;Oefensessie;PBA-EM/1I;PBA-EM;4;leslokaal;54;70.33;3;NULL;23
20260227;133000;143000;Oefensessie;PBA-EM/1J;PBA-EM;4;leslokaal;54;70.33;3;NULL;24
20260313;133000;143000;Oefensessie;PBA-EM/1I;PBA-EM;4;leslokaal;54;70.33;3;NULL;23
20260313;133000;143000;Oefensessie;PBA-EM/1J;PBA-EM;4;leslokaal;54;70.33;3;NULL;24
20260327;133000;143000;Oefensessie;PBA-EM/1I;PBA-EM;4;leslokaal;54;70.33;3;NULL;23
20260327;133000;143000;Oefensessie;PBA-EM/1J;PBA-EM;4;leslokaal;54;70.33;3;NULL;24
20260424;133000;143000;Oefensessie;PBA-EM/1I;PBA-EM;4;leslokaal;54;70.33;3;NULL;23
20260424;133000;143000;Oefensessie;PBA-EM/1J;PBA-EM;4;leslokaal;54;70.33;3;NULL;24
20260508;133000;143000;Oefensessie;PBA-EM/1I;PBA-EM;4;leslokaal;54;70.33;3;NULL;23
20260508;133000;143000;Oefensessie;PBA-EM/1J;PBA-EM;4;leslokaal;54;70.33;3;NULL;24
20260209;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260209;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260223;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260223;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260302;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260302;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260309;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260309;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260316;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260316;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260323;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260323;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260330;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260330;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260420;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260420;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260427;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260427;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260504;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260504;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260511;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260511;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260518;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;27
20260518;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2D;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;7
20260210;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260210;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260217;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260217;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260224;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260224;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260303;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260303;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260310;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260310;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260317;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260317;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260324;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260324;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260331;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260331;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260421;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260421;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260428;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260428;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260505;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260505;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260512;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260512;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260519;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;1;laptoplokaal;90;142.48;4;NULL;29
20260519;91500;123000;Activerend hoorcollege;MC/NET/1;MC;1;laptoplokaal;90;142.48;4;NULL;2
20260212;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260212;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260219;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260219;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260226;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260226;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260305;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260305;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260312;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260312;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260319;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260319;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260326;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260326;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260402;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260402;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260423;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260423;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260430;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260430;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260507;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260507;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260521;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C1;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;27
20260521;81500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;8;NULL;25
20260210;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260217;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260224;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260303;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260310;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260317;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260324;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260331;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260421;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260428;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260505;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260512;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260519;91500;123000;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;2;laptoplokaal;28;56.23;4;NULL;24
20260213;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260213;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260220;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260220;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260227;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260227;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260306;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260306;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260313;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260313;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260320;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260320;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260327;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260327;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260403;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260403;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260424;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260424;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260508;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260508;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260522;133000;164500;Activerend hoorcollege;PBA-TIN-TI/2C2;PBA-TIN-TI;4;practicum;72;146.63;4;NULL;23
20260522;133000;164500;Activerend hoorcollege;MC/NET/1;MC;4;practicum;72;146.63;4;NULL;2
20260210;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260217;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260224;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260303;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260310;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260317;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260324;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260331;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260421;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260428;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260505;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260512;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260519;103000;123000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;38
20260211;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260218;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260225;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260304;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260311;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260318;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260325;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260401;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260422;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260429;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260506;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260513;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260520;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E2;PBA-TIN-TI;3;laptoplokaal;28;52.78;5;NULL;30
20260217;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260217;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260303;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260303;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260317;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260317;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260331;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260331;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260428;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260428;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260512;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260512;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260210;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260210;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260224;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260224;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260310;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260310;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260324;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260324;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260421;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260421;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260505;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;38;70.51;4;NULL;10
20260505;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;38;70.51;4;NULL;28
20260519;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2F;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;10
20260519;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;1;laptoplokaal;32;47.00;4;NULL;28
20260211;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260218;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260225;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260304;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260311;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260318;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260325;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260401;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260422;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260429;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260506;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260513;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260520;133000;153000;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;3;NULL;42
20260211;154500;174500;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;5;NULL;38
20260218;154500;174500;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;5;NULL;38
20260225;154500;174500;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;5;NULL;38
20260304;154500;174500;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;5;NULL;38
20260311;154500;174500;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;5;NULL;38
20260318;154500;174500;Activerend hoorcollege;PBA-TIN-TI/2E1;PBA-TIN-TI;2;laptoplokaal;28;55.93;5;NULL;38
